Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F3 Sample,Abundances Scaled F4 Sample,Found in Sample in S3 F3 Sample,Found in Sample in S4 F4 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A0M3LQU0,Auxin-repressed protein OS=Triticum aestivum OX=4565 GN=ARP1 PE=2 SV=1,0,2.774,16,1,1,1,115,12.5,9.69,1.82,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,P0CZ07,Avenin-like a2 OS=Triticum aestivum OX=4565 PE=2 SV=1,0,2.285,8,1,1,1,179,19.7,8.02,1.61,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6G229,Barwin domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.774,9,1,2,1,146,15.6,7.94,3.92,1,0,117.3,82.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6J0P1,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,19.697,13,5,8,1,550,61.4,5.4,25.17,5,4,191.8,8.2,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6U3N9,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,21.668,15,5,9,1,480,53,4.93,23.39,5,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KG18,Beta-galactosidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.002,1.875,2,1,1,1,898,99.4,6.05,1.9,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ENN1,Beta-glucosidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.34,3,1,2,1,483,54.8,5.58,2.67,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6FHZ6,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.18,11,2,3,1,219,23.7,5.57,4.61,2,2,35.5,164.5,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EBN5,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,9.734,11,2,3,1,217,23.3,6.62,4.61,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GM24,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,4.36,9,2,4,2,204,22.2,6.92,2.15,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6FHX4,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.355,4,1,2,1,242,26.6,7.61,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5ZVN9,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.695,35,2,2,2,93,10,7.8,3.57,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5ACP2,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.658,19,1,3,1,90,9.6,8.35,4.98,1,0,45.5,154.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6DGR0,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.519,13,1,1,1,144,15.7,4.09,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PFH4,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.036,7,2,3,2,501,55.2,6.06,6.13,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5XVN6,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,1.913,4,1,1,1,478,52.6,6.37,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6U183,Catalase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.761,3,1,1,1,492,56.5,7.05,2.42,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TDG9,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.977,6,1,2,1,199,21.5,5.81,4.71,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6AVU7,Chalcone_isomerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.259,5,1,1,1,274,29.2,9.19,1.88,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5QKZ0,Chalcone-flavonone isomerase family protein OS=Triticum aestivum OX=4565 GN=Chi-A1 PE=3 SV=1,0.003,1.62,7,1,1,1,229,23.6,5.12,1.79,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KG55,Chalcone-flavonone isomerase family protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.719,13,2,2,2,216,23.5,4.79,5.12,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MYZ3,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.403,5,1,1,1,327,35,8.32,2.61,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6RP58,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.186,10,2,3,2,317,33.4,7.93,6.94,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GXR9,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.354,5,1,1,1,317,33.4,7.42,3.67,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C8Z7,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,16.271,20,5,8,5,275,28.8,8.5,15.12,5,0,187.4,12.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6JJS3,CHZ domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.476,3,1,1,1,446,49.4,5.31,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NNP8,Citrate synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.198,7,3,6,3,472,52.5,7.34,12.51,3,0,129.4,70.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,Q4Z8L8,Class II chitinase OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.476,8,1,1,1,266,28.2,8.37,1.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6IV90,CN hydrolase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.221,18,4,8,4,348,37.6,7.75,19.65,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KAS9,CN hydrolase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,1.978,8,1,1,1,300,33.3,6.37,1.78,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TRX8,CS domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.081,6,1,2,1,233,24.4,4.42,5.59,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SKM4,CS domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.643,5,1,1,1,229,24,4.45,3.08,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5YUI3,CULLIN_2 domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.883,3,2,2,2,746,86.7,6.9,4.46,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5XY56,Cyanate hydratase OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.695,14,2,2,2,160,17.7,5.21,3.82,2,0,200,,High,Not Found,1,Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,W5D6C9,Cyclic nucleotide-binding domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF090300160CFD_c1 PE=4 SV=1,0.014,1.179,3,1,1,1,505,57.7,8.07,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UXT7,Cysteine proteinase inhibitor OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1134 PE=3 SV=1,0,3.631,17,2,2,2,123,13.1,10.13,0,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5CQ97,Cysteine proteinase inhibitor OS=Triticum aestivum OX=4565 GN=TRAES_3BF090800010CFD_c1 PE=3 SV=1,0,11.603,22,3,6,1,243,26.7,6.87,12.73,3,0,131.1,68.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6GQ71,Cysteine proteinase inhibitor OS=Triticum aestivum OX=4565 PE=3 SV=1,0,11.362,22,3,8,1,243,26.6,6.87,21.92,3,3,72,128,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6ENI0,Cysteine proteinase inhibitor OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.199,12,1,1,1,151,16.2,7.78,2.28,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A077RW30,Cysteine synthase OS=Triticum aestivum OX=4565 GN=TRAES_3BF067800160CFD_c1 PE=3 SV=1,0,1.997,4,1,1,1,392,41.1,6.4,1.78,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LF69,Cysteine synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,9.544,19,4,4,2,310,32.1,6.01,9.78,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ML72,Cysteine synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.968,21,5,5,3,313,32.7,5.57,11.14,5,2,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QCN7,CYTH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,1.956,6,1,1,1,212,23.1,4.88,2.29,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5G5Q1,Cytochrome b5 heme-binding domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.834,25,2,2,2,102,10.7,6.74,5.34,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,P00068,Cytochrome c OS=Triticum aestivum OX=4565 PE=1 SV=1,0,4.441,28,2,2,2,112,12,9.32,4.06,2,0,200,,High,Not Found,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6QMZ5,CYTOSOL_AP domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.82,9,4,4,1,633,65.8,8.13,7.55,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NVL0,CYTOSOL_AP domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,15.542,11,5,5,2,625,65,8.28,13.21,5,3,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6B623,D-3-phosphoglycerate dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.412,3,1,1,1,616,64.3,6.29,3.43,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,D0PRB6,Dehydrin OS=Triticum aestivum OX=4565 PE=2 SV=1,0,4.548,16,2,3,1,213,21.8,6.76,5.75,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,Q00742,Dehydrin Rab15 OS=Triticum aestivum OX=4565 GN=RAB15 PE=2 SV=1,0,2.679,12,1,1,1,149,15.8,9.94,1.75,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6IQ09,DEK_C domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.449,2,1,1,1,972,106.5,5.05,2.02,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y2D7,Delta-1-pyrroline-5-carboxylate synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.839,9,4,4,4,716,77.6,6.55,10.43,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PQ55,DHO_dh domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.885,6,2,5,2,420,45.6,6.57,6.07,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZQZ6,Dihydrolipoyl dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.009,1.323,3,1,1,1,560,58.6,6.8,2.18,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZQM6,Dihydrolipoyl dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.574,3,1,1,1,505,52.9,7.96,1.85,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5XW54,Dihydrolipoyl dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.882,10,3,3,3,502,52.7,7.18,8.78,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q4U1A4,Dimeric alpha-amylase inhibitor OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.794,28,3,4,3,141,15,5.14,6.62,3,0,141,59,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6H780,Diphosphomevalonate decarboxylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.13,10,3,3,1,421,46.1,6.93,2.55,3,2,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6LV38,Diphosphomevalonate decarboxylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,6.302,11,3,3,1,420,45.9,6.55,4.86,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6BXR6,Dirigent protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.843,4,1,2,1,309,33.6,7.83,4.93,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6FLB3,DLH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.645,7,1,1,1,275,29.6,6.54,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5YXC5,DNA ligase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.387,2,1,1,1,792,87.4,8.81,2.02,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TDP7,DSBA domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.502,6,1,1,1,242,27.2,8.22,1.72,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6B9F6,DUF3700 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.657,5,1,1,1,264,28.1,7.39,2.05,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5YR91,DUF383 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.388,4,1,1,1,345,37.4,4.83,2.78,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MIK4,dUTPase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.002,1.886,8,1,1,1,220,22.4,9.45,2.12,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GQ86,E2_bind domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.02,2,1,1,1,454,49.8,5.71,2.3,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,P30569,EC protein I/II OS=Triticum aestivum OX=4565 PE=1 SV=2,0,29.165,81,5,16,4,81,7.7,7.59,40.01,5,1,31,169,High,Peak Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,P30570,EC protein III OS=Triticum aestivum OX=4565 PE=2 SV=2,0,9.854,80,4,8,3,81,7.8,7.59,21.47,4,0,21,179,High,Peak Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,W5BMW7,EF1_GNE domain-containing protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1597 PE=3 SV=1,0,11.283,15,4,5,4,226,24.5,4.67,11.92,4,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6DB70,EF1_GNE domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,22.741,27,4,11,2,218,23.3,4.67,30.69,4,4,171.3,28.7,High,Not Found,1,Met-loss [N-Term]; Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6AUH5,EF1_GNE domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,4.903,12,2,2,2,226,24.5,4.63,4.55,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6C101,EF1_GNE domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,19.283,18,3,9,1,218,23.3,4.67,25.54,3,0,200,,High,Not Found,1,Met-loss [N-Term]; Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6HTG0,eIF2B_5 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.374,9,2,2,2,271,30.5,6.62,2.44,2,0,77.9,122.1,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,Q03033,Elongation factor 1-alpha OS=Triticum aestivum OX=4565 GN=TEF1 PE=2 SV=1,0,25.348,20,7,22,2,447,49.1,9.13,62.96,7,5,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UZW7,Elongation factor 1-alpha OS=Triticum aestivum OX=4565 PE=3 SV=1,0,23.009,19,6,20,1,447,49.1,9.13,53.67,6,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MNX0,"Elongation factor Ts, mitochondrial OS=Triticum aestivum OX=4565 GN=EFTS PE=3 SV=1",0.006,1.487,2,1,1,1,972,105,5.12,2.15,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6N318,Elongation factor Tu OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.645,12,4,5,4,451,48.3,6.4,11.81,4,0,49.5,150.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,P22701,Em protein CS41 OS=Triticum aestivum OX=4565 GN=EM PE=2 SV=1,0,52.32,69,10,103,3,94,10,5.31,245.64,10,0,93.7,106.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,P42755,Em protein H5 OS=Triticum aestivum OX=4565 GN=EMH5 PE=2 SV=1,0,26.44,77,7,35,1,93,10.1,5.15,83.8,7,0,72.5,127.5,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,P04568,Em protein OS=Triticum aestivum OX=4565 GN=EM PE=2 SV=1,0,51.163,74,11,77,6,93,10,5.6,197.13,11,0,158.2,41.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,Q9ZR70,Em protein OS=Triticum aestivum OX=4565 GN=Em-D1 PE=4 SV=1,0,38.802,69,8,29,3,93,10,5.6,77.79,8,0,10.5,189.5,High,Peak Found,1,
FALSE,Medium,IsMasterProtein,A0A023W4F1,Endochitinase OS=Triticum aestivum OX=4565 PE=4 SV=1,0.014,1.196,4,1,1,1,318,33.4,7.17,2.23,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,P16347,Endogenous alpha-amylase/subtilisin inhibitor OS=Triticum aestivum OX=4565 PE=1 SV=1,0,16.173,26,4,7,4,180,19.6,7.21,17.29,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6RK39,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,15.603,15,4,7,4,323,35.1,6.43,10.17,4,0,166.9,33.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6ER29,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.662,8,2,3,2,391,43.3,5.4,6.87,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KMD4,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.563,4,1,2,1,371,42,5.95,6.03,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6RK62,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.383,6,1,1,1,324,35,6.19,1.83,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SQ83,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.106,8,2,2,2,324,34.9,5.6,3.13,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TVK6,Epimerase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.086,11,3,3,3,322,35,6.39,4.45,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,R9W6A6,ER molecular chaperone OS=Triticum aestivum OX=4565 GN=BiP3 PE=2 SV=1,0,37.821,19,9,16,8,665,73.1,5.21,35.16,9,0,143.7,56.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6C361,eRF1_1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,1.99,3,1,1,1,437,49.1,5.52,3.2,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LW11,ETF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.657,9,2,3,2,392,41.5,7.71,6.37,2,0,166,34,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A0C4BKH5,Eukaryotic initiation factor eIF4A OS=Triticum aestivum OX=4565 PE=2 SV=1,0,28.946,21,7,21,7,414,46.9,5.48,44.51,7,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6UB41,Eukaryotic translation initiation factor 3 subunit J OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.148,6,1,1,1,230,25.8,4.84,2.2,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q3S4I1,Eukaryotic translation initiation factor 5A OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2580 PE=3 SV=1,0,6.509,14,2,4,2,161,17.4,6.14,4.78,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LX21,FAA_hydrolase domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.854,5,1,1,1,269,28.8,7.14,2.55,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZSK1,FACT complex subunit SSRP1 OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.118,4,2,2,2,639,70.9,5.74,2.33,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A3B5ZYN7,FAD-binding FR-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.262,2,1,1,1,683,77.8,9.41,1.67,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SHE9,FAS1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.955,5,1,1,1,294,29.9,5.58,2.73,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6GYQ5,F-box domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.233,4,1,1,1,375,41,9.09,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EBZ5,Fe2OG dioxygenase domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.77,5,1,1,1,324,36.6,5.08,2.04,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SAV4,Fe2OG dioxygenase domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.829,4,1,1,1,366,39.1,5.34,2.47,1,0,,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6SE15,Fe2OG dioxygenase domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.171,4,1,1,1,363,40,5.31,2.55,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6A051,Flap endonuclease 1 OS=Triticum aestivum OX=4565 GN=FEN1 PE=3 SV=1,0,2.145,3,1,1,1,380,42.6,8.65,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ATS8,Flavodoxin-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.543,6,1,1,1,204,21.3,6.42,1.91,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5CWQ6,FMN_red domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF048400030CFD_c1 PE=4 SV=1,0,2.461,6,1,1,1,197,21.5,8.16,1.92,1,0,200,,High,Not Found,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6CF64,Fn3_like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.497,9,5,6,5,775,82,5.92,12.14,5,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6H5V7,Fn3_like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.829,2,1,1,1,774,83.3,7.39,2.15,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6PMU8,Foie-gras_1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.301,2,1,1,1,1176,130.4,5.68,3.18,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6U3X9,Folylpolyglutamate synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.006,1.464,2,1,1,1,567,62.6,7.66,1.8,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5Y7B6,"Formate dehydrogenase, mitochondrial OS=Triticum aestivum OX=4565 PE=3 SV=1",0,4.496,6,2,2,2,358,39.5,6.4,3.09,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5VD11,Fructose-bisphosphate aldolase OS=Triticum aestivum OX=4565 GN=FBA11 PE=3 SV=1,0,51.49,45,12,24,1,358,38.9,6.79,67.58,12,12,191.7,8.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,W5D0E3,Fructose-bisphosphate aldolase OS=Triticum aestivum OX=4565 GN=FBA13 PE=3 SV=1,0,53.936,45,12,23,1,358,38.9,7.21,67.25,12,0,166,34,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A1D5WIS4,Fructose-bisphosphate aldolase OS=Triticum aestivum OX=4565 GN=FBA15 PE=3 SV=1,0,48.545,34,11,19,6,358,38.8,7.21,60.92,11,0,156.7,43.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A2P1E8S5,Fructose-bisphosphate aldolase OS=Triticum aestivum OX=4565 GN=FBA16 PE=3 SV=1,0,47.662,45,12,23,1,358,38.9,7.61,64.55,12,0,80.7,119.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A1D5WW19,Fructose-bisphosphate aldolase OS=Triticum aestivum OX=4565 GN=FBA3 PE=3 SV=1,0,8.874,15,4,5,4,387,41.6,8.09,8.95,4,0,200,,High,Not Found,1,
